subconcurrency,accondate,subconform,anchetype,subcondate,acconcurrency,acconform,entname,liacconam,lisubconam
人民币,1123600000000.0,货币,公司,1123600000000.0,人民币,货币,1957066998c9845244fe91b61dc54782,30.0,30.0
人民币,1288200000000.0,货币,GS,1288200000000.0,人民币,货币,02cac9e470e6ce6d32a7d29e1daec263,10.0,10.0
人民币,1390490000000.0,货币,公司,1388420000000.0,人民币,货币,09bd169992fd07ba0c8767ff2b60886d,147.0,147.0
人民币,1259080000000.0,货币,GS,1259080000000.0,人民币,货币,2851ae16ea8c013c98398b37a895f56f,0.6,0.6
人民币,1462460000000.0,货币,公司,1462460000000.0,人民币,货币,f5e4eb0305ffdc364b6a9ed9d13e366f,150.0,150.0
人民币,1212680000000.0,货币,公司,1212680000000.0,人民币,货币,765bc85336fa545e7eb6b6e36931dd93,0.1,0.1
人民币,,货币,公司,1427300000000.0,,,35117045bd25ffefe3b9b1d772f4a6bf,,3.0
人民币,1451320000000.0,货币,公司,1577720000000.0,人民币,货币,46cf1895c04553fc57a0f7963d409bc1,13.97,190.0
人民币,1315410000000.0,货币,公司,1315410000000.0,人民币,货币,ff8433d3d3fb98e1997bca31c99941a9,76.725,76.725
人民币,1414510000000.0,"1,",GS,2360070000000.0,人民币,"1,",99d40af65e5a56be7454bfbc2a745ba3,15.0,20.0
人民币,,货币,公司,2075560000000.0,,,a1854f3106e245dcf1f7e506346f882a,,100.0
人民币,2060870000000.0,货币,公司,2060870000000.0,人民币,货币,6943c6d393934cb25f0e143e7148783b,0.0,101.0
人民币,1271350000000.0,货币,,1271350000000.0,人民币,货币,0c710f081d95ece9c598b2c222e4e7f1,30.6,30.6
人民币,,货币,公司,2087400000000.0,,,907bee3a3086900f2d9990424b3a9a01,,5.0
人民币,1305040000000.0,货币,GS,1305040000000.0,人民币,货币,192461f523c08ac540c91a985757ecfa,5.0,5.0
人民币,1406220000000.0,货币,公司,1406220000000.0,人民币,货币,4b98d1dc82992faaedfe63dfa5b27753,51.6,51.6
人民币,1178550000000.0,货币,,1178550000000.0,人民币,货币,9da3b698b7e615d321da029b4ea489f6,15.3,15.3
人民币,,货币,公司,2082640000000.0,人民币,货币,135011922aa7a92a7b05c5f3ca227ae3,0.0,95.0
人民币,1196010000000.0,货币,公司,1196010000000.0,人民币,货币,5585ebcb44266ed46d6151d3ea472e17,20.0,20.0
人民币,,货币,公司,2414420000000.0,,,654e6e4da702c46a034cb10d609d916c,,100.0
人民币,1383240000000.0,货币,,1742050000000.0,人民币,货币,1167d9e3b662b4c1958be8f69be6c33c,10.0,40.0
人民币,1381330000000.0,货币,,1381330000000.0,人民币,货币,355c56bb38765e281c191a65526f0109,9.0,9.0
人民币,1302110000000.0,货币,公司,1302110000000.0,人民币,货币,f5e6ac06632378dd050f45d39474d8e2,20.0,20.0
人民币,1376840000000.0,货币,公司,1376840000000.0,人民币,货币,d8c150f89664717fea38a7c68e051f6e,80.0,80.0
人民币,1434300000000.0,货币,公司,1767110000000.0,人民币,货币,4e83c70989151fe20ae8292dac11990a,99.0,99.0
人民币,,货币,公司,2429800000000.0,,,0f9074fc1456d83694289953e13f14cb,,35.0
人民币,1384190000000.0,货币,公司,1384190000000.0,人民币,货币,3b53a3eaf3fb942e7da0d8a79590ff7b,5.0,5.0
人民币,,货币,,1761490000000.0,人民币,货币,14d3bf9e88b23772a808bd20831e78db,0.0,5.0
人民币,1440860000000.0,货币,,1440860000000.0,人民币,货币,925fdaf882a18529e6105bc7b374a8cb,10.0,10.0
人民币,1448810000000.0,货币,公司,2049210000000.0,人民币,货币,b08165002b1e844ace64a08d789766e6,0.0,60.0
人民币,1403630000000.0,货币,公司,1593450000000.0,人民币,货币,33adc73f759c4a7c9eedc39e966d739d,50.0,300.0
人民币,1491150000000.0,货币,,1491150000000.0,人民币,货币,a4ecb62a69442d500ad2a81348644dd9,18.0,18.0
填写/修改后已公示,1289750000000.0,人民币,货币,1398700000000.0,人民币,货币,982556d41fbe632f1eded7abb09085ab,7.0,210.0
人民币,,货币,,2082640000000.0,人民币,货币,5257975f13eb96ec856b3f7f8b7afa2c,0.0,200.0
人民币,1170000000000.0,货币,,1170000000000.0,人民币,货币,eff23968fb111138a9b9acd309d99383,1.5,1.5
人民币,,"1,",GS,2384090000000.0,人民币,,f7ec229a8046f8bc57cf806b5c778771,0.0,72.0
人民币,1244740000000.0,货币,公司,1244740000000.0,人民币,货币,bad39a42c28e5541d31c45f57f222d2e,8.16,8.16
人民币,1288890000000.0,货币,公司,1288890000000.0,人民币,货币,b8927c01ad24a95c4fb76cadd029eaee,50.0,50.0
人民币,1337180000000.0,货币,GS,1337180000000.0,人民币,货币,a6b575648c22f6ade03c7345eefe6523,0.5,0.5
人民币,1598890000000.0,货币,,1598890000000.0,人民币,货币,81431d6572ae4cf3cb3393cf8669b1c7,90.0,90.0
人民币,1355670000000.0,货币,公司,1355670000000.0,人民币,货币,24395cb50322f252e2e19c7616c1f22b,200.0,200.0
人民币,1439140000000.0,货币,GS,1439140000000.0,人民币,货币,a266a95e6f3da239d7f3761cd86e5251,10.0,10.0
人民币,1244560000000.0,货币,GS,1244560000000.0,人民币,货币,8851b2628cd4f8fb1fe196384f0b55a4,450000.0,450000.0
人民币,,货币,公司,1470070000000.0,,,5c6fde9af1aa1630c3053ca2ac1d4ca7,0.0,151.0
人民币,1148310000000.0,货币,公司,1148310000000.0,人民币,货币,a866e5d66c14797f014fd34f5c69cd99,4.0,4.0
人民币,1337620000000.0,货币,公司,1337620000000.0,人民币,货币,1e6ac9ac0fb3a6b76147208954967e0f,30.0,30.0
人民币,1074010000000.0,货币,公司,1074010000000.0,人民币,货币,06c142148462cd71ba8889ae1d671114,40.0,40.0
人民币,1344530000000.0,货币,,1401720000000.0,人民币,货币,d87ad8d9df1e4cae3a44885e66458734,49.0,400.0
人民币,909331000000.0,货币,公司,909331000000.0,人民币,货币,46361836fe9129637bbc12b43e457210,39.0,39.0
人民币,1483110000000.0,货币,公司,2406990000000.0,人民币,货币,11975cff2c1954e4804622166be23489,0.0,10.0
人民币,1150130000000.0,货币,GS,1150130000000.0,人民币,货币,5fcae27476c8ce0d957aa170f979b143,1.2,1.2
人民币,1460220000000.0,货币,公司,1428600000000.0,人民币,货币,d3a2d496be3cca0a879a6e61fdd27aed,5.0,50.0
人民币,1461510000000.0,货币,公司,2114270000000.0,人民币,货币,8ac33413978f9033aae49b8de3247961,36.9,200.0
人民币,1369070000000.0,货币,公司,1369070000000.0,人民币,货币,55390a245e685378184116135a48c4ab,5.0,5.0
人民币,1409410000000.0,货币,公司,1408030000000.0,人民币,货币,6afb9c54ae45ce1139adca5557c23ba2,2.0,20.0
人民币,1330270000000.0,货币,,1330270000000.0,人民币,货币,50eb20cd2dfb8a42a3b09baae62b4b47,30.0,30.0
人民币,,货币,公司,2429800000000.0,,,8f8b77b46e2d5d016b9a34aea19d21c1,,40.0
人民币,1147710000000.0,货币,公司,1147710000000.0,人民币,货币,fe5ce1c5f46dd5dfc08f70114d326855,10.0,10.0
人民币,740938000000.0,货币,,740938000000.0,人民币,货币,d90fe9d2e367008589016798cda43b64,246.58,246.58
人民币,1481560000000.0,货币,,1481560000000.0,人民币,货币,ff81e9fcd7c7217f8dbe8e646e2c01d4,6.0,6.0
人民币,1333560000000.0,货币,公司,1333560000000.0,人民币,货币,5363cb3d26de2f188cae55d7d0377dc9,10.2,10.2
人民币,1451490000000.0,货币,公司,1759250000000.0,人民币,货币,bd4d2a5b94c9efdb2af84e5a5fcb9d4c,108.0,200.0
人民币,1384360000000.0,货币,,1384360000000.0,人民币,货币,de18b729b360a344a278e6ffd91de54b,104.0,104.0
人民币,1313420000000.0,货币,,1313420000000.0,人民币,货币,39739ef88adc3dbe4e0f7fc8f689da9d,10.0,10.0
人民币,1418140000000.0,货币,公司,1419960000000.0,人民币,货币,12c23ebd3714b92b89365ce5d1933b7e,360.0,360.0
人民币,1429980000000.0,"1,",GS,2060780000000.0,人民币,"1,",70323c2bfeda900afd033b2200df9edd,15.0,60.0
人民币,1354720000000.0,货币,GS,1354720000000.0,人民币,货币,3c500a854872b75d69a2fb57262177d3,2.0,2.0
人民币,,货币,GS,1445360000000.0,人民币,货币,98e6e76b230f4e6b6e4a2b008ca5ec97,0.0,10.0
人民币,1296060000000.0,货币,公司,1296060000000.0,人民币,货币,13dbe7a45412f534ea2ed3dd6f15b306,1.5,1.5
人民币,1235840000000.0,货币,,1235840000000.0,人民币,货币,2e8cb40aeb40cfa83559239204fe88f7,5.0,5.0
人民币,1377190000000.0,货币,GS,1377190000000.0,人民币,货币,dc920dfc407e0f57449497192a92477f,30.0,30.0
人民币,1034010000000.0,货币,GS,1034010000000.0,人民币,货币,af528b33aa2d7b0b3cc29a38fe2356e0,5.0,5.0
人民币,2365600000000.0,"1,",GS,2365600000000.0,人民币,"1,",030f361152d57a7d6e6043677c6a5592,0.0,150.0
人民币,1364140000000.0,"1,",GS,1364140000000.0,人民币,"1,",c11062823d7d1fe12189fa33c3aa8bfd,70.0,70.0
人民币,1725290000000.0,货币,,1409670000000.0,人民币,货币,0307a1155de9e28cc7f35351c96fe6cd,174.5,174.5
人民币,,货币,公司,1743350000000.0,人民币,货币,d0c41b28ac530f0bda4f4725a9731a21,0.0,50.0
人民币,,货币,公司,2396360000000.0,人民币,货币,998c8352661a6d81e1f4801dea5cef15,600.0,600.0
人民币,1193590000000.0,货币,公司,1098980000000.0,人民币,货币,12c9bfaa778ee9857f375f9848f9ec66,10.0,10.0
人民币,1245770000000.0,货币,公司,1246810000000.0,人民币,货币,375d82741070d6b3e2be1eab4bc24423,10.0,10.0
人民币,1310920000000.0,货币,公司,1310920000000.0,人民币,货币,89fefe805ee0a31242426592498b120e,2.4,2.4
人民币,1362930000000.0,货币,公司,1362930000000.0,人民币,货币,e7b9934c502ae6484236b2e0413af556,30.0,30.0
人民币,1050600000000.0,货币,,1050600000000.0,人民币,货币,74ba9fe70e28fb16c66e7532525ed6cd,50.0,50.0
人民币,1305650000000.0,货币,,1305650000000.0,人民币,货币,ba8587f9c146a1c0f235c72940d81944,2.1,2.1
人民币,1386600000000.0,货币,公司,1386600000000.0,人民币,货币,46fc93d528c6bb0aa4144798d05d4d77,60.0,60.0
人民币,1384440000000.0,货币,公司,1384440000000.0,人民币,货币,d8e8e4d840d81b104e572fac6a2e1a66,30.0,30.0
人民币,1389110000000.0,货币,,1389110000000.0,人民币,货币,a50192ddbd8f63e83f9b0f149832e005,50.0,50.0
人民币,,货币,公司,2072190000000.0,人民币,货币,f00cec1fe1c8c94e6956f1f97edfe0a5,0.0,33.0
填写/修改后已公示,1465140000000.0,人民币,货币,2429800000000.0,人民币,货币,ef8328c421da1368e6d8e6be534ce2ec,6.0,6.0
人民币,1385910000000.0,货币,公司,1385910000000.0,人民币,货币,aef0238f6064e4fedb111135bf7b2fde,15.0,15.0
人民币,1514130000000.0,货币,公司,1514130000000.0,人民币,货币,1af5f3ee2fbe19f5b71a254d47502624,200.0,200.0
人民币,,"1,",GS,2372430000000.0,人民币,"1,",ca0f52c57b8397f63f9d89ef24121934,0.0,270.0
人民币,1339950000000.0,货币,公司,1339950000000.0,人民币,货币,d6ff1e7b3bff9e575fe188de30e8d621,15.0,15.0
填写/修改后已公示,1761410000000.0,人民币,货币,1761410000000.0,人民币,货币,06305f4c26a0ee6dcb114c136ba2e106,15.0,15.0
填写/修改后已公示,1373560000000.0,人民币,货币,1373560000000.0,人民币,货币,3b7ca63101db8131fbe47fa537c9a879,50.0,50.0
人民币,1288970000000.0,货币,公司,1288970000000.0,人民币,货币,2e19ec44f956931e0389ad04fc974df6,30.6,30.6
人民币,1263920000000.0,货币,,1263920000000.0,人民币,货币,2ac475cf6f17db8041eab257d44aff11,10.0,10.0
人民币,2040310000000.0,货币,,1409160000000.0,人民币,货币,44d3febd2946cbb6415737807fef5472,0.0,50.0
人民币,1357750000000.0,货币,公司,1357750000000.0,人民币,货币,c1817221010540c3c5ca964adbadcb57,20.0,20.0
人民币,1735570000000.0,货币,GS,1735570000000.0,人民币,货币,ae1dba0e618d8d42017ff83433219cec,147.0,147.0
人民币,1403710000000.0,货币,GS,1609340000000.0,人民币,货币,7920b2df541bffbf6fc8367c960ba192,5.0,80.0
填写/修改后已公示,1355410000000.0,人民币,货币,1355410000000.0,人民币,货币,b0d48f0843f0e8cc122189fd19f089ab,85.0,85.0
人民币,1460910000000.0,货币,公司,2050420000000.0,人民币,货币,d82774769bdd1b559acf4353f870622b,0.0,49.0
人民币,1133370000000.0,货币,公司,1133370000000.0,人民币,货币,a501ebb0dcc275155abb7ee237071ef8,35.0,35.0
人民币,1357830000000.0,"1,",GS,1357830000000.0,人民币,"1,",ec6e1af5a7c3f93e653335a386c4b922,49.0,49.0
人民币,1278350000000.0,货币,公司,1278350000000.0,人民币,货币,2819e8bf81ff988a0d8896824e6ff00e,350.0,350.0
人民币,1480520000000.0,货币,公司,1406650000000.0,人民币,货币,3fa814d0b141c4316d00dbc544b77ef8,282700.0,920000.0
人民币,1372870000000.0,货币,,1372870000000.0,人民币,货币,883c8561117283f3b6b321f724437707,51.0,51.0
人民币,1509380000000.0,货币,公司,1509380000000.0,人民币,货币,0c922f88cf7d48adfe540ddb51f741f5,20.0,20.0
人民币,1344790000000.0,货币,公司,1344790000000.0,人民币,货币,f61b30c29959967570084e86cbb6ad54,4.0,60.0
人民币,985104000000.0,货币,公司,985104000000.0,人民币,货币,bf133e5c9dc0f2a8ed585c7af257bf15,205.0,205.0
人民币,1271690000000.0,货币,GS,1271690000000.0,人民币,货币,0b05778b5be25bb49e857c34e9bd65fc,45.9,45.9
人民币,,货币,公司,2076420000000.0,人民币,货币,5a4042e051d1dbbf503ddc21097cad64,0.0,17.5
人民币,1309100000000.0,货币,GS,1309100000000.0,人民币,货币,ef52b66787ca2fd479f416478cec8a3b,27.5,27.5
人民币,,"1,",GS,2103550000000.0,0,,eb526fb144a55c6d917b831667f429f6,,80.0
填写/修改后已公示,2371560000000.0,人民币,货币,2371560000000.0,人民币,货币,f3644c77dae5882420628905a28f2473,0.0,100.0
人民币,1311000000000.0,货币,GS,1311000000000.0,人民币,货币,0421ee29a7db1db608c2af3a63259c49,5.0,5.0
人民币,1304870000000.0,货币,,1304870000000.0,人民币,货币,959c068c1525e1bcb276e8fab12d837e,20.0,40.0
人民币,1281630000000.0,货币,公司,1281460000000.0,人民币,货币,4773239a660381020d172d2f22a0fd9e,60.0,60.0
人民币,1330530000000.0,货币,公司,1330530000000.0,人民币,货币,6c2462e66790622ff56f08ec41d0559d,100.0,100.0
人民币,,货币,公司,2392470000000.0,,,cc3d6a709c66c75ff18a0b389ca0a039,,400.0
人民币,1356540000000.0,货币,公司,1356540000000.0,人民币,货币,d4ad1f717e7f10dcbc955c38ed6b5346,30.0,30.0
人民币,1444580000000.0,货币,公司,1427390000000.0,人民币,货币,43239f3c9162dfd1d021f910cbf10ea7,25.75,500.0
人民币,1157560000000.0,货币,公司,1157560000000.0,人民币,货币,6ae3c41d21897c998e828a02bd207522,12.0,12.0
人民币,,货币,GS,2082640000000.0,人民币,货币,b21f65a27cafd245d8e73c4fc25d339d,0.0,60.0
人民币,1237820000000.0,货币,公司,1237820000000.0,人民币,货币,b134ee677ae6ff78a2b1a058ac5fc870,25.5,25.5
人民币,1303660000000.0,货币,GS,1303660000000.0,人民币,货币,ecd1ad87ef4f71664a5325ca49664326,10.0,10.0
人民币,2410190000000.0,货币,公司,2410190000000.0,人民币,货币,7b814b72b73114bf5d0c9b2fd0c73b63,0.0,50.0
人民币,1314550000000.0,货币,公司,1314550000000.0,人民币,货币,e408af11d61620f6f71c119103958ccd,90.0,90.0
人民币,1450970000000.0,股权,GS,1450540000000.0,人民币,股权,5b0b2bf22f5da37d8f66bed624923320,20.5,20.5
人民币,1434380000000.0,货币,公司,1434380000000.0,人民币,货币,3536a0f7fb4b2ab1f6a7727cd825184a,40.0,40.0
人民币,2051110000000.0,货币,公司,2051110000000.0,人民币,货币,c9f7356bda5a12920d7a1f1dae86c41d,3.0,3.0
人民币,1183050000000.0,货币,GS,1183050000000.0,人民币,货币,4c1c3c345fadd8f44039c26efba0e0d3,10.0,10.0
人民币,,"1,",GS,2114270000000.0,0,,8eb44bcf105bede17bcd778e311d7ede,,300.0
人民币,933264000000.0,货币,公司,933264000000.0,人民币,货币,01775c9c0f6afe41f2169a513e73296f,20.0,20.0
人民币,,货币,公司,1767110000000.0,,,c2e03a5d053544c5d0faf2f9a183f42e,0.0,92.49
填写/修改后已公示,1406740000000.0,人民币,货币,1406740000000.0,人民币,货币,3d67ac3f266a215a6e5f9dcf94507b85,95.0,95.0
人民币,,货币,公司,1717860000000.0,人民币,货币,584aa12fce0ef03a947ea81d67a3eeab,50.5,50.5
人民币,1364400000000.0,货币,公司,1364400000000.0,人民币,货币,40cbc621a7b4025f86150f14964e5fbb,226.0,226.0
人民币,1390320000000.0,货币,公司,1390320000000.0,人民币,货币,2734de3895c21dfcaef37762a588415f,70.7,70.7
人民币,1168190000000.0,货币,公司,1168190000000.0,人民币,货币,f0650f32815addc9582cf3d4c06e0581,1.0,1.0
人民币,1413910000000.0,货币,GS,1413910000000.0,人民币,货币,559b021d049799d7f5d8875ee9230188,100.0,0.0
人民币,1300720000000.0,货币,公司,1300720000000.0,人民币,货币,97706c87c7ec81d08a52487c3c66b89b,15.0,15.0
人民币,1339520000000.0,货币,GS,1339520000000.0,人民币,货币,26b31d3edf0bd2b1bbd04aa229aa675a,240.0,240.0
人民币,1384790000000.0,货币,公司,1384790000000.0,人民币,货币,dfe04931e308b4b26a25ff7fd7c01ed7,30.0,30.0
人民币,2208870000000.0,货币,公司,2208870000000.0,人民币,货币,7e6cb342bb015efdac3cca9ea0055d31,0.0,120.0
人民币,1381330000000.0,货币,公司,1381330000000.0,人民币,货币,38041bb5b201471ff2f5c188432b8241,20.0,20.0
人民币,1389630000000.0,货币,,1389630000000.0,人民币,货币,d910b57304d60441859e3f390762f112,0.5,0.5
人民币,,货币,,2366730000000.0,人民币,货币,059d3011b545f04b5c8d000ac6a72d7f,,0.5
人民币,1429720000000.0,货币,公司,2376490000000.0,人民币,货币,2be1344c17c0da0c06c50bc5b8b8a348,0.0,0.125
填写/修改后已公示,1311610000000.0,人民币,货币,1311610000000.0,人民币,货币,5b6a825bc90e07aefc0ed64e4f50d832,2.0,2.0
人民币,,货币,,1419780000000.0,人民币,,79441f48e60d0b75675701c7997e2e1a,,10.0
人民币,1313510000000.0,货币,公司,1313510000000.0,人民币,货币,8f5b987a25c7dc9e77f17d5395e30b54,1.5,1.5
人民币,957542000000.0,货币,公司,957542000000.0,人民币,货币,66c3d375beb71a1ae9f9e791e798221b,24.5,24.5
填写/修改后已公示,1736700000000.0,人民币,货币,1736700000000.0,人民币,货币,07ede64e9b03e77b2ab1cf985248f1a5,0.0,70.0
人民币,1483110000000.0,货币,公司,1407340000000.0,人民币,货币,8f98c143e3482890da6f32792db359da,60.0,60.0
人民币,1369760000000.0,货币,,1369760000000.0,人民币,货币,175144f327c90f236d2c53ffdd2bd39a,100.0,100.0
人民币,,货币,,1790440000000.0,,,f4d5a2e7b72e30681ad7c316f7acfd05,,3.0
人民币,1430410000000.0,货币,,1430410000000.0,人民币,货币,fbc711dfa396f29d8bf28e7216b7b2e1,121.0,121.0
人民币,1404230000000.0,货币,GS,1404230000000.0,人民币,货币,1d4327803f749d8be6f63913126b475c,117.0,117.0
,1168960000000.0,货币,公司,1168960000000.0,,货币,0d05c84f156305ab863b22cdc8d15b48,25.5,25.5
人民币,,货币,公司,2701700000000.0,,,9612fbc9164ba2072e3cd5f2091a5d01,,25.0
人民币,1472140000000.0,"1,",GS,2429800000000.0,人民币,"1,",53a738d029a77d1fd44ef2dba3985ac0,3.0,30.0
人民币,2398260000000.0,货币,GS,2398260000000.0,人民币,货币,747b5ec7fa644ef69703404ea804d1b6,0.0,400.0
人民币,1429460000000.0,货币,,1429460000000.0,人民币,货币,eb5c43550f544bf325cf55381c0e9375,25.0,25.0
人民币,777139000000.0,货币,,777139000000.0,人民币,货币,ff81e9fcd7c7217f8dbe8e646e2c01d4,126.0,126.0
人民币,,货币,公司,2397140000000.0,,,fd57c37049d38dce17442e4f9fe36c02,,60.0
人民币,1238080000000.0,货币,,1238080000000.0,人民币,货币,33e6a40d3e533deb65680f1e9fb6d127,400.0,400.0
人民币,1452360000000.0,货币,,1420820000000.0,人民币,货币,35af80736a8ac21b5a002202a6b65df0,270.0,270.0
人民币,1383750000000.0,货币,公司,1383750000000.0,人民币,货币,94b3369cbbf6bcf4730803021de32d57,7.0,7.0
人民币,,货币,GS,2240500000000.0,人民币,货币,2d5e1c63486ec0c40ade52b91b7d3d83,0.0,75.25
人民币,,货币,公司,2239980000000.0,,,4339b49e520c87571ae85d435836dbe0,,51.0
人民币,1400690000000.0,货币,公司,1400690000000.0,人民币,货币,988557930396d0fc41dc815572b9c86a,210.0,210.0
人民币,1280940000000.0,货币,公司,1280940000000.0,人民币,货币,02ed0849ca9867a3e63a63f0736fe485,20.4,20.4
人民币,,货币,,1793640000000.0,人民币,货币,98f94daf2b286940cc72c19c7d1fde5f,0.0,20.0
人民币,,货币,,2397660000000.0,,,384e18100cd472b459449f63d17c5477,,100.0
人民币,1481470000000.0,货币,,1481470000000.0,人民币,货币,6060ac416f9b99b00d64ae467d3735ff,3.0,3.0
人民币,1395240000000.0,货币,公司,1395240000000.0,人民币,货币,7a53e3c63fb5694e25d3cb27c29a8317,20.0,20.0
人民币,1134400000000.0,货币,公司,1134400000000.0,人民币,货币,eeda2605273579b7fc66736acb762e7c,5.0,5.0
人民币,1316360000000.0,货币,公司,1316360000000.0,人民币,货币,68501d4a9adf307466044103eed487c0,1.0,1.0
人民币,1289920000000.0,货币,GS,1289920000000.0,人民币,货币,2aa83ffae4dc28a09a3f538da3fbf7a4,5.0,5.0
人民币,2056290000000.0,货币,GS,2056290000000.0,人民币,货币,c94ca88dd680b2e59374d5a184ba2d53,270.0,270.0
