remark,dataflag,alttime,altitem,entname,cxstatus,altdate,openo
1,核准通过,1.0,村(路/社区),c4a0cfc8ca4a2c9e8f36eff87b2231d3,变更,1522684800000.0,216601624150de972746
,核准通过,6.0,名称变更,ea73c58fbf5ef0eb95e058b1601eaf80,变更,1199858086000.0,370100164709
1,核准通过,1.0,章程备案,ed1012dc78b778b54e62d6f55176bd17,,1473696000000.0,37010321608310030
1,1,6.0,投资人(股权)变更,a026fe4d02e948ef3c1516ac1c9554c3,1,1430323200000.0,37010421504010033
1,1,1.0,经营范围变更,416de87e51dac722638134cd0a1ad6eb,,1514822400000.0,37010221712260153
1,核准通过,2.0,市,773635e19bc89ef45f32f444791f59be,变更,1527091200000.0,1a420163398bce113cb4
,1,0.0,董事备案,0b2c6ff6cd3fdfae49aa214e59714fe3,1,1360944000000.0,WB370103130131000008
自然人股东,核准通过,1.0,投资者名称（姓名）,43afd6d3c068a8fe96cb2c9f5c2474bf,变更,1121011200000.0,37000010000334116
,核准通过,9.0,投资人(股权)变更,63b29eb559df02590e070972d7224792,变更,1326297600000.0,37010220120112000075
1,1,1.0,章程备案,48657a1373fdd1a48b2e8ba3bee3c96e,1,1484236800000.0,37010521611290026
,核准通过,1.0,注册号升位,37c86e6b73aca5a982f2b13e5817d452,变更,1210233647000.0,sj11079
,核准通过,4.0,行业代码,bee2018756aaaf3f82f4c46151dfa817,变更,1339430400000.0,37010020120612000021
,核准通过,3.0,企业类型变更,0c0b981b29e82aba3c4484e4ed1b6d9f,变更,1367424000000.0,WB370105130423000015
,核准通过,6.0,其他变更(邮政编码),91fb18927986b0c6a4e98b71de8407ab,变更,1165294928000.0,37010316182
1,1,1.0,经营范围变更,ad314bf652fd27d5a08aa07628974986,,1460044800000.0,37010321604070027
1,1,1.0,章程备案,8fb0640b829d4b782bfc846d0ec162a4,,1498060800000.0,37012521706140006
1,核准通过,3.0,省,5caa0cea2d29c8cf975f2fd655790cea,变更,1526572800000.0,09f101634262c773681f
1,1,1.0,章程修正案备案,0a565bb26eadfa4812512a3d70d16743,,1462723200000.0,37010221605040012
1,1,1.0,章程修正案备案,8f1c65a6ab1dea098460d84bc13c5bdb,,1478620800000.0,37010221611030003
1,1,1.0,129,f7bd24720f60598b3efca28a0b04585c,1,1511971200000.0,d50b016001d7bb506229
1,1,1.0,号,6ec666ec3f22065aacc68ba490c88750,1,1432656000000.0,37010521505190015
1,核准通过,1.0,经营范围变更,cca86127aa856a4b17a7d96d31cbb016,变更,1440604800000.0,37012721508170010
,1,6.0,投资人(股权)变更,2969570e8d2b0268c1b93475a9c7e5e3,1,1248364800000.0,37010020090724000082
,核准通过,2.0,经营范围变更,a73322aa4575132b885feea6dc1b394d,变更,1368547200000.0,WB370127130503000007
1,1,1.0,章程备案,0a45a9d380a84d866c828094e8320acc,,1486483200000.0,37012521701140015
1,核准通过,1.0,省,5e62e6d2d5285d0185b9fac98eec0366,,1492704000000.0,37012421704140004
,核准通过,1.0,经营范围变更,4f61237139109175b7625a07e782eb2a,变更,1527004800000.0,be2101636773b3a8245f
,核准通过,6.0,住所变更,92ecbb32bbd7c581fe61e93f4536140f,变更,1410364800000.0,WB370112140905000014
,1,3.0,登记机关变更,9ccae01183ec351668def44d38d4da53,1,1289441428000.0,37010020101111000073
1,1,1.0,章程修正案备案,1c65a8ec87defe0311615982db2b8345,1,1524758400000.0,bc510162ccf497e81141
1,1,1.0,其他变更(邮政编码),c6445d1a22f3be6c75633da952393e9f,,1480608000000.0,37012721611250079
,核准通过,3.0,实收资本变更,ff1fc6e24883bdf5d782429edf73fb37,变更,1337529600000.0,37010220120521000117
1,1,2.0,章程修正案备案,b7e0c2e7f92ac2ebd8a4ac56cc3434df,1,1519920000000.0,37012721802050047
1,1,1.0,管辖机关,fd9302b21312fec940087e99a2f1431e,1,1459094400000.0,7b900153abd884073154
,核准通过,0.0,董事备案,46108a3f7dff6c11d55945e2f7bb7df8,变更,1343145600000.0,37010220120725000068
,核准通过,2.0,一般经营项目变更,9a022d3ad52a28dce0039b577fb12a18,变更,1387900800000.0,WB370102131223000030
,核准通过,1.0,注册号升位,b76db9c401244f2511bbda28ded6e812,变更,1213774008000.0,sj11652
,核准通过,18.0,登记机关变更,2115ea42064c23457f560012d1b7e056,变更,1175136945000.0,37010229516
,1,6.0,经营期限(营业期限)变更,91d664dc673de903806ea6356fdd2401,1,1081738285000.0,3701272531
,1,1.0,081,0defb1c4938ae2c48bb7b8533fe04cf1,1,1453910400000.0,4aac01528722b7105fba
,核准通过,1.0,投资人(股权)变更,d24d95652cdf3524169effb2f71adf08,变更,1419350400000.0,WB370103141217000019
,核准通过,10.0,其他变更(邮政编码),ec73c4c90ac66135588190616184da8d,变更,1164082031000.0,37010514029
1,核准通过,1.0,经理备案,7866d93e9ee0b4b0f0f7acb56dc7837b,变更,1524672000000.0,b02f01627624ed7b380d
,核准通过,1.0,投资人(股权)变更,64545a2458a9cd7802d982fa041c0458,变更,1333123200000.0,37010520120331000053
1,核准通过,2.0,经营范围变更,63040e9c4af48662d71e10fb6c58444c,变更,1526313600000.0,51750163247f37ef2ae6
,核准通过,1.0,法定代表人变更,5f8511ceb840c5ce6e30643b0fb77007,变更,1460390400000.0,fbb8015408f91ff35bce
,核准通过,1.0,法定代表人变更,c3a06351f921f9da2d7bad373508613c,,1474905600000.0,37011321608160009
,核准通过,0.0,监事备案,a64e9634eb4c639a8cae65cf4f518f0d,变更,1252339200000.0,37010220090908000028
,核准通过,3.0,经营范围变更,93f353ef6bc1d29f59b2a5e6035b4a65,变更,976204800000.0,37010028611
,核准通过,6.0,登记机关变更,4011dcee69a1a9fb5eabf680f656afff,变更,1395950509000.0,37010520140328000001
,核准通过,9.0,工商所变更,e7b083380ef4bbfb71da4cfadbaf345d,变更,1379347200000.0,WB370112130916000004
1,1,1.0,乡(镇/街道),75868daab42ccccccdf3e96422f50fe7,,1498579200000.0,37010321706070095
,核准通过,4.0,投资人(股权)变更,bb78125d8b372c95b29055641c487e9c,变更,1418832000000.0,WB370112141112000032
1,核准通过,3.0,市,672c97f7520f2ba5082180f595ed27e8,,1462204800000.0,37010221604140081
,核准通过,0.0,监事备案,1e673727728d329baf9387960f3393ce,变更,1391961600000.0,WB370103140128000003
,核准通过,2.0,住所变更,2c798b57dff3a8bfcdb1df26507b33fe,变更,1348156800000.0,37011320120921000016
1,核准通过,1.0,经营范围变更,ec10bd3a59312184c33554bf903faff4,变更,1499616000000.0,49f5015d0725f5c169bb
,核准通过,1.0,市,e4798bec35791195d11e66d6375ffb36,变更,1514304000000.0,c2aa016096ca3fb6224c
1,核准通过,4.0,经营范围变更,5d0340acfda07538ae41e6e0f968c8ac,变更,1428508800000.0,37010321504040001
,1,7.0,投资人(股权)变更,af9c04849057cadc9fd97ea6d14d1626,1,1147410232000.0,370100122619
,核准通过,9.0,投资人(股权)变更,0ec1e937444af33b8890e1bdf8e4c157,变更,1147836569000.0,370100169838
,核准通过,0.0,换照,9ac351efd27504a40adea02795e9a7e9,变更,1406822400000.0,37010220140801000112
1,1,1.0,经营范围变更,57d06ef47a320b9ebb7b4b741c49bc2c,,1470585600000.0,37010221607210046
,核准通过,1.0,管辖机关,8dd0a42f179e4f923eb7c3122f04a1b3,变更,1440950400000.0,37011221508180026
1,1,1.0,章程修正案备案,7163fca8fb0494a4f98d1aa8bd3c7e04,,1503849600000.0,37011221708020056
1,1,1.0,住所变更,9eb936d1ea0a33baabe78025014972c1,1,1523289600000.0,15d60162a43948142bba
1,1,2.0,村(路/社区),96def7c83a9ef6d0bd9d9481bbc198b1,1,1437062400000.0,37011321504040002
1,核准通过,1.0,乡(镇/街道),372a578ae58c8ae04613c51b5c6c22e4,,1489507200000.0,37010521703010147
1,核准通过,1.0,清算组负责人备案,1bcefcdb4002b66d3d3748f6fb3dda60,,1484755200000.0,37010221612200068
,1,1.0,投资人(股权)变更,d043cc7593bf54595cab409c5ae4c3ac,1,1278604800000.0,37010020100709000024
1,1,1.0,村(路/社区),aeffd4edaf9548fc4a91a615358945ed,1,1447776000000.0,37010021508310011
1,1,1.0,经理备案,5c53a46357dcaeedda3fc08dc4b8ee55,1,1446998400000.0,37010321510270050
1,核准通过,1.0,住所变更,5914992dde06d60ea6c5b61e12f46ffa,,1513180800000.0,37018121712120052
1,1,1.0,住所变更,6f828c8eb61fc7b653f181b3a90d4f05,,1483545600000.0,37012721612270043
1,核准通过,1.0,投资人(股权)变更,8940fb98c5ba705e12bfb1f63a418821,,1512316800000.0,37010221710270069
,1,0.0,换照,c40638b93971b800b50cc65b00d22ecd,1,1411488000000.0,37011220140924000022
1,核准通过,1.0,经理备案,2fc6512701830c86d2b592911ecec5f8,变更,1434297600000.0,37010221503140021
1,核准通过,3.0,联络员信息,f6c367989d6b2eceb3786f35c34cfd49,,1499961600000.0,37010321707050005
1,核准通过,2.0,村(路/社区),140d62ca46ec2a3443549187d1555e72,,1473782400000.0,37012721609080026
,核准通过,5.0,投资人(股权)变更,3634d3374256e1e63db266ec648ab023,变更,1401033600000.0,WB370112140517000008
,1,2.0,经营期限(营业期限)变更,ff2a8c40060f79900fcbda34d1c3b2bf,1,1015344000000.0,37010040770
1,1,1.0,经营范围变更,9c6db893967c8de60561b4fd8885f56b,1,1530460800000.0,a08a0163a5fc27b343aa
1,1,1.0,投资人(股权)变更,03f8d15d9238bb8e4eb3daf7654f75fc,,1469980800000.0,37010321607050060
1,核准通过,2.0,企业类型变更,a4620efbf8ae8091920f8290ae85b2f1,变更,1536681600000.0,c8a601655f51ddb72bc3
,1,1.0,许可经营项目变更,82dbf80fc62f18372818d60c10234a16,1,1374163200000.0,WB370100130311000010
1,核准通过,1.0,监事备案,711fff862adc378e8e76150acbf7e927,变更,1434988800000.0,37012721506050030
1,1,1.0,章程备案,b005f7acbaca9518b4d62b2e234340e0,,1495641600000.0,37010221703100097
1,核准通过,1.0,监事备案,64e75079c91eb48e67eb03d463c83843,,1499616000000.0,37018121707100031
,核准通过,3.0,一般经营项目变更,d2f08baffb355c26675fb745028187ba,变更,1302019200000.0,37010420110406000027
,核准通过,1.0,登记机关变更,2f27ced948cd9c42883b0656ba0f9e03,变更,1292651577000.0,37010020101218002088
1,核准通过,1.0,监事备案,0e4d83c76ea0fba084290ea42653236b,,1462464000000.0,37010421605050048
,核准通过,7.0,投资人(股权)变更,3403a20baa209c3b3c20ecfed7b380ed,变更,1151048634000.0,3701242611
,核准通过,2.0,一般经营项目变更,efe601f8b71552f600a634f6d2529723,变更,1318262400000.0,37018120111011000102
,核准通过,4.0,住所变更,8455dc8431e2432cf280644e2feac2ee,变更,1067839729000.0,37010418375
1,1,1.0,清算组成员备案,cf5f25554773777535060029c6753764,,1464105600000.0,37010221605160039
1,核准通过,1.0,市,8ddaccc79385e1c8aa9fa500256efbee,,1473264000000.0,37012621609080002
1,核准通过,1.0,法定代表人变更,023e77ec8fc0597f494eb941ecafeb9f,,1469548800000.0,37011221606220064
1,核准通过,1.0,投资人(股权)变更,390fe3e6035b6504b77086b19f3f0cc2,,1473782400000.0,37011221608200008
1,1,12.0,投资人(股权)变更,f80dc3a8ebec0627d52d2c0a618a36c9,1,1444233600000.0,37010221509300043
,核准通过,3.0,经营范围变更,b626497aa5fb9d94535e501598ba67fd,变更,1320163200000.0,37010320111031000008
1,核准通过,1.0,章程修正案备案,ab7d23b6dbed28416c0ea7ac2b0e5725,变更,1503244800000.0,37010521708080036
,核准通过,3.0,经营范围变更,a21c62ce4cf59f76f35296cdbd1871b2,变更,1207709480000.0,370100168116
,1,0.0,监事备案,1a5b3ced0a794773eda79e23648e3add,1,1306252800000.0,37010320110524000023
,1,1.0,注册号升位,0059b3b5b86820e42e2317929dbbb124,1,1207558735000.0,sj10583
1,核准通过,1.0,监事备案,cdcd591926d7e6cc1eeaf2a053d4c584,,1522339200000.0,37010321712210012
1,核准通过,1.0,联络员信息,8f2243ad674192bfa67669de5a981371,变更,1452182400000.0,9acc01521fd182a16eff
1,1,1.0,省,396e4f9cff77fc39f39d1bac384c526a,,1513872000000.0,37010421712120059
1,核准通过,2.0,联络员信息,607b753ffee57da406abeeded1fef5b5,,1474473600000.0,37010321609180029
,核准通过,1.0,注册号升位,ac6cbf89e0be7edac3ba02df29d66c18,变更,1209107662000.0,370113332
1,1,1.0,村(路/社区),8af4a5902de3cd0d5b8bfc34d54580d6,,1474473600000.0,37011221608170008
1,核准通过,1.0,省,19a6dc0f1a71b6d27736f30fa0efd00a,,1516809600000.0,37012721712110061
,核准通过,2.0,许可经营项目变更,810814157a7e2e7be68658acbb99aea2,变更,1381680000000.0,WB370100130922000014
1,核准通过,1.0,注册资本(金)变更,1951d2c88e33a9a1785179d0c8faf98c,变更,1431446400000.0,3c52014d1db74f214db4
1,核准通过,1.0,联络员信息,48887d42fdbbf75909e8f7783d9f373c,,1476374400000.0,37010421608180005
,核准通过,1.0,投资人(股权)变更,fd4d5d2bb52b7f62a39cbf08e22db6e1,变更,1413907200000.0,WB370105141016000005
1,核准通过,1.0,投资人(股权)变更,1a951c0a142de4b67526f7aaf89c1d86,变更,1471449600000.0,37010521608170067
,核准通过,1.0,经营范围变更,fddff33f0ca16a955fd5811c737a10ad,变更,1170086400000.0,370100162446
,核准通过,13.0,投资人(股权)变更,278fd169b01e2b1e9c958882781135d1,变更,1353859200000.0,37010520130530000142
,1,6.0,住所变更,1984d01ac2ea37753c76a02f3d554a27,1,1372867200000.0,WB370104130701000027
1,核准通过,1.0,清算组负责人备案,d0e76b4fdcaadd21029e02b1b6540f74,变更,1529424000000.0,8464016386c6ddf95b6f
1,1,1.0,董事备案,491d2274e2e91772765180a7845021ba,1,1453305600000.0,37012621601130003
1,1,2.0,省,27b10909f60762e198e1668fdccac4eb,1,1521993600000.0,059101623d855e2a40bd
,核准通过,12.0,投资人(股权)变更,c9242f70dfb26268350149157931a524,变更,1148536741000.0,3701026352
,核准通过,0.0,监事备案,0ddaf6026709d5d34d23ddf143c623ed,变更,1415116800000.0,WB370127141029000004
1,1,1.0,市,74a2d645f745ef206b67a08e893aa17c,,1511280000000.0,37012421711160004
1,核准通过,1.0,清算组负责人备案,e6d03a6bc9d0357188447d47050b532a,变更,1530460800000.0,b58f0163d817a3cd4b48
1,核准通过,2.0,章程修正案备案,598f971b28fa7f2fa64f84ea667ca7b7,变更,1435593600000.0,37012721506230001
,1,8.0,登记机关变更,b0c28e866e04a7c8095414265b26e54a,1,1292639788000.0,37010020101217000580
1,1,1.0,投资人(股权)变更,187ab454c90c29d71c47df8abc7ed210,1,1439481600000.0,37011221507230030
,核准通过,0.0,换照,4f6045b9e7e98f82a3f0f3a48c59dba5,变更,1414080000000.0,37010320141024000043
1,核准通过,1.0,清算组负责人备案,1e5e7090d3f1c6c944e901d26e662728,,1504022400000.0,37012721708220088
1,核准通过,2.0,章程修正案备案,849b9f51083d2c5c72da82e9fac82f9d,变更,1501776000000.0,37012721706210025
,核准通过,1.0,,7dc6f04fb0ab16be6a3099be9558c27f,变更,1513699200000.0,935a016071ad2fd907d9
1,核准通过,1.0,投资人(股权)变更,60bb98ed01206fe539d799c5d4142d0b,变更,1526918400000.0,0ea10162dd97677f12c4
1,1,3.0,住所变更,26b6efc55bae9abf0dafe579047608e3,1,1435680000000.0,1f40014e29576f581acb
,核准通过,18.0,经营范围变更,382677142c0d1e34673f0c9b7b9dd1aa,变更,1106529139000.0,zx87176
1,核准通过,1.0,名称变更,f4faebed26c2dadbe3b9fa0d3ac376e6,,1502035200000.0,37010421707140037
1,1,1.0,县(市/区),92ac35ee444b317b96a15961e6c47f3c,,1479916800000.0,37010321611010019
1,1,1.0,住所变更,c310c7fd7eeef1976869b7655b363168,,1474128000000.0,37010521607040054
1,核准通过,1.0,章程修正案备案,c382d4884a8aea701bd07d686d5e8836,,1500393600000.0,37018121707130039
,核准通过,2.0,村(路/社区),45538aa5b012f9df7911c23a834a9a23,变更,1536854400000.0,47810165d6a17a8c3b81
1,核准通过,2.0,财务负责人信息,0c2110744350fedc4d4ba301b34b7430,变更,1448553600000.0,37010421511030027
,1,3.0,登记机关变更,bef2281144f20e5c467d597536905a8d,1,1287549230000.0,37010020101020000269
1,核准通过,2.0,法定代表人变更,e50e046b30fcf7b68e2d38462d1f8d33,,1513180800000.0,37012721711290091
1,核准通过,1.0,经营范围变更,f8070e169b098180e062cef38b4519dc,变更,1532620800000.0,1f400164c6603ea328c5
1,核准通过,1.0,清算组负责人备案,ccd054b633966823bda2acec57aa9f92,变更,1534348800000.0,a79c0164ee457f463622
1,核准通过,1.0,名称变更,fef97f5cd47dcf5bcac41068f7048cbc,变更,1433174400000.0,37011221505280004
,1,2.0,其他变更(邮政编码),eb16629b20b0855c75ac3e531631c3ac,1,1184562389000.0,37011313874
1,核准通过,1.0,章程修正案备案,ab6a489ed8926cbd0fa0ce2c73d13546,变更,1532620800000.0,1f400164caf9f74f0c27
1,1,1.0,号,c68243c17769d0dd949175a2526c894a,,1516896000000.0,37011221801230039
1,1,3.0,省,d8892205294137e584ce95ae62db91fe,1,1449504000000.0,37010521511300058
1,1,1.0,号,7b054068fbecd00b1953c84dca6a8346,,1460649600000.0,37010421603280009
,核准通过,16.0,登记机关变更,15e8d55909e84b162d322c211dd6fb20,变更,1166750662000.0,19144
,核准通过,3.0,经营范围变更,388bd8843df430c32b172c5f04376e94,变更,1261324800000.0,37000010000414978
,核准通过,10.0,注册资本(金)变更,787d61cb19f92ea4bc4a2f9c95c68b9e,变更,1231257600000.0,37012720090107000003
1,核准通过,1.0,经营范围变更,a54bbf5002b5318667b6baf8ac7e4dd1,,1479657600000.0,37010421610090005
,1,2.0,工商所变更,162315834e4f03420b27fbd055bec6e6,1,1339516800000.0,37010320120613000037
,1,29.0,投资人(股权)变更,abdfa9de3d82ef89188ee04342982695,1,1373212800000.0,WB370103130708000005
,1,3.0,一般经营项目变更,1327ee50bae53984b407f837541cb701,1,1352044800000.0,37011220121101000072
,核准通过,3.0,投资人(股权)变更,158128d9ea44ac8698f286b9f23eb048,变更,1416326400000.0,WB370104141020000040
1,核准通过,1.0,清算组成员备案,ceff76798179a20067232b115e0cc6da,,1505404800000.0,37011221708210068
1,1,1.0,投资人(股权)变更,e600ea986c2b5a7b0537b66630aa80c7,1,1525881600000.0,15e5016266b929664882
,1,1.0,工商所变更,72103b19cc3b8d76d5c074242b1fb38b,1,1419782400000.0,WB370112141208000037
1,核准通过,1.0,住所变更,f86854f94fc0143f734eec07f744e449,变更,1443110400000.0,37010421509180042
,1,0.0,章程修正案备案,41b05a2a2f1099e53d942efff07d17b0,1,1400428800000.0,37012720140519000001
1,1,1.0,县(市/区),628ca07eca51095f3ab40d3668a7caa2,,1508774400000.0,37010321705310028
1,1,1.0,住所变更,834d54e3b96e4e947c33df6f1574faa6,1,1448208000000.0,37010421510190013
1,核准通过,1.0,章程修正案备案,21d3640be409cecb2b74a8af49590c61,,1510675200000.0,37018121711090023
1,核准通过,2.0,章程备案,4283dc303757153653da1a79f9dfbfa8,,1511193600000.0,37010521711140084
1,1,1.0,法定代表人变更,6c39bb7345cff6f9d4ae0b8e0661c4fb,1,1524585600000.0,ffb90162b229766f4d66
,核准通过,4.0,住所变更,51ed92e5c20966d83eeb9b5356240e38,变更,1348761600000.0,37010520120928000035
,核准通过,9.0,投资人(股权)变更,bd061c5a14d15ffb3b342258cca64196,变更,1383667200000.0,WB370112131030000006
,1,3.0,一般经营项目变更,a51cb9b82c1e33ccabfd58612eab87ed,1,1314633600000.0,37010520110830000059
,2,,县(市/区),029748420c792868901000bd0ff5870c,,1516723200000.0,37010021801240025
1,1,1.0,129,c971decc9a360173c09234db221b4569,1,1524412800000.0,129b016242400e612495
1,1,2.0,市,c01542b9389ed874b17a3bb626551af1,1,1459353600000.0,37011221603210028
,1,0.0,清算组负责人通信地址,b20bf5484e53678807c054f7312fba1d,1,1372608000000.0,WB370112130617000013
1,核准通过,1.0,监事备案,8b06c6d6322d7176bafa440045e9224a,,1470931200000.0,37011221607280053
1,核准通过,1.0,章程备案,5967f99d14610e083e0301b22a569b8d,,1493136000000.0,37010321703220031
,核准通过,2.0,号,fd5c5c7a9f7376563a4f164af938b1e5,变更,1525190400000.0,5f780163064468c26be7
,核准通过,10.0,经营范围变更,533e5992bf42c764aaeabc18e3aeab71,变更,1218589730000.0,37010418461
,1,1.0,管辖机关,3afc0397e8d9f615155bdd1854d72350,1,1431360000000.0,37010021505040062
1,1,1.0,法定代表人变更,4111632143393dab83c5dd409b1fc342,,1488124800000.0,37010321702150037
1,1,5.0,县(市/区),d454fd260e2e7373e084eb17b61fd2e4,1,1522771200000.0,c3fd016260dfbcef104f
,核准通过,1.0,注册号升位,4361238c640841e49bf0c2c2b21b0deb,变更,1214287544000.0,3701021886
,核准通过,4.0,其他变更(邮政编码),e475bcbd4fb59cfb14ec895619248c76,变更,1110729600000.0,3701274945
1,1,1.0,投资人(股权)变更,3b00fb8dcffb83513a8a7c12fa1050c5,,1466697600000.0,37010221606170069
1,核准通过,1.0,号,087e11378aaa48694e62b8c8c2f6f3d1,,1505923200000.0,37010521709190090
,核准通过,5.0,经营范围变更,0a23a0fa268fe2c536d1ebc60c4a9677,变更,1399305600000.0,WB370112140418000023
,核准通过,5.0,法定代表人变更,42967ce432026a41785d670be7c32db6,变更,1394985600000.0,WB370104140306000044
