regcap,empnum,estdate,candate,revdate,entstatus,opto,enttype,entcat,industryphy,entname,regcapcur,industryco,opfrom
180.0,5.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,eddfa451fa172ff693fc19e035cabf40,,    其他未列明商务服务业,1430000000000.0
30.0,3.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,7c02006e28cc7b1abe4c2f7a262d238b,,    其他未列明商务服务业,1430000000000.0
300.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,8ecc07b2c27ac3b883d9bdad83ae63a8,,,1480000000000.0
300.0,2.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,f08d720c439b4315b3a3dac4de192eb0,,  其他体育,1480000000000.0
1200.0,2.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,2e7e44a056909afb9c16952e041fb374,,    工艺美术品及收藏品零售,1400000000000.0
200.0,5.0,1360000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,6d6f9aa125f655e29732a87bb46eebaf,,  其他未列明建筑业,1360000000000.0
500.0,5.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,df1ef5712e106391d898d84e32cc9bb0,,,1480000000000.0
500.0,2.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,制造业,2ebf612d222145a693ee53282ff2cdcc,,    其他未列明金属制品制造,1370000000000.0
30.0,3.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,fd0d76891d701168ec6fef6d4b9ee52b,,    化妆品及卫生用品批发,1420000000000.0
30.0,5.0,1350000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,c589a852d0e5e1fbd9ae0555f875c14d,,    摩托车及零配件批发,1350000000000.0
10.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,443c57ed3f1908bf30c72c579d3751f8,,,1480000000000.0
300.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,信息传输、软件和信息技术服务业,ab5ca342ea5088ad481da8df15a47081,,    其他未列明信息技术服务业,1500000000000.0
500.0,2.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(非自然人投资或控股的法人独资),私营企业,房地产业,7a5868ceed5f0a5cceab4cc24bc6a008,,  房地产中介服务,1450000000000.0
300.0,6.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,bf844ce416c570d51d66016bba860b52,,    其他家庭用品批发,1420000000000.0
100.0,6.0,1370000000000.0,1510000000000.0,,注销企业,,有限责任公司(自然人投资或控股),私营企业,制造业,3fc35c8ba7dd7f218e2ed8c01e601fc2,,    燃气、太阳能及类似能源家用器具制造,1370000000000.0
100.0,8.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,制造业,ce017c0604540a1b744bff87424f6398,,  木质家具制造,1480000000000.0
0.0,8.0,1130000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),,交通运输、仓储和邮政业,7cd610a0af15d595ed13cc9a0b4265d7,,,1130000000000.0
0.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,房地产业,3938195dcb34d87f3c9481e715cd04a1,,  房地产中介服务,1450000000000.0
500.0,3.0,1260000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,租赁和商务服务业,26d67942fb800e248fbfbe00105b8b4a,,    其他旅行社相关服务,1260000000000.0
100000.0,5.0,1350000000000.0,,,在营（开业）企业,,农民专业合作经济组织,农民专业合作社,农、林、牧、渔业,6e2a3aa6394779b08d7fbff7e26325f1,,  坚果、含油果、香料和饮料作物种植,1350000000000.0
100.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,060e2fa5113c48280771fc920a08f03a,,,1480000000000.0
300.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,93b40bcb9d482c9cda1e9dc2d3416f9c,,    其他未列明零售业,1440000000000.0
100.0,3.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,591b0f03bae41c413b61ed174c2b3d34,,,1450000000000.0
50.0,3.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,制造业,92e2c0207b6fb8212ffd8f9bd5bd89d4,,    糕点、面包制造,1420000000000.0
80.0,3.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,9d0de4a2e6335119324ccf69ea4c3cc9,,    其他未列明批发业,1490000000000.0
80.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,084dcd878b37477d100667df54c879ff,,    其他化工产品批发  ,1440000000000.0
101.0,3.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,790f9b27996be586ceb2115363818f6f,,    建材批发  ,1380000000000.0
80.0,5.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,b2357841c104798f8be78e725c0e51ff,,    其他文化用品批发,1400000000000.0
100.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,科学研究和技术服务业,1864d6b0cb33ea64e2929fe8b209f9e5,,  其他科技推广和应用服务业,1460000000000.0
100.0,2.0,1320000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,f513517a41c90ec32c2a8ad6af114437,,  其他未列明建筑业,1320000000000.0
300.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,f0ef1562a6f401f3d39c3c9f5448ce15,,    其他未列明零售业,1470000000000.0
300.0,2.0,1270000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,9e5e473121467e2ea2ac03c80d71739f,,    其他机械设备及电子产品批发,1270000000000.0
200.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,0a7e43b58f1cb577d756aa4c55ff9e38,,    其他旅行社相关服务,1460000000000.0
1800.0,3.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,114652953fbc3efeb7035b7334fdbff9,,,1420000000000.0
100.0,4.0,1290000000000.0,1510000000000.0,,注销企业,,有限责任公司(自然人投资或控股的法人独资),私营企业,批发和零售业,7a6a6637952da5bf7223c2fe8d73b31f,,    其他食品批发,1290000000000.0
3.0,3.0,1310000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,5d2754e87e33a989e01734020af72dfb,,    其他食品批发,1310000000000.0
100.0,2.0,1390000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,1ea9619c5bf443989d070cab57f2fa6e,,,1390000000000.0
30.0,2.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,2ae1d855c402f5a7a24aa9c1ad5cba85,,    其他未列明信息技术服务业,1300000000000.0
600.0,6.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,建筑业,266458ab6b65c9765c499762c7ab1461,,,1450000000000.0
300.0,3.0,1290000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,d551e1ea5f1da96ed9f9ef071b800e8e,,    建材批发  ,1290000000000.0
100.0,3.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,6648426d9fa309e134c88b521cb64c1d,,,1500000000000.0
30.0,2.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,cfc4dd3184454b92c2406446426db03f,,    其他未列明批发业,1370000000000.0
100.0,5.0,1380000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,0a9f11ea42fc4d14dfd04be366981ae1,,    摩托车及零配件批发,1380000000000.0
50.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,999a1f5822006b86526d9e869859640c,,    摩托车及零配件批发,1470000000000.0
200.0,2.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,1711948ba8dfa97ffae65671c7a8dea1,,    建材批发  ,1430000000000.0
51.0,2.0,1260000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,3b9fef56e226c0c3d69cde490536c51c,,,1260000000000.0
0.0,8.0,1020000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,批发和零售业,07adad5bb45b0a271bc528ee8fdc48f2,,,1020000000000.0
0.0,4.0,1380000000000.0,,,在营（开业）企业,,有限责任公司分公司(自然人投资或控股),私营企业,租赁和商务服务业,9082514455f9958ca14ea1632bfff2c7,,    汽车租赁,1380000000000.0
500.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,148696ee19fe9926c258cb4783d81700,,,1470000000000.0
300.0,5.0,1280000000000.0,,,在营（开业）企业,,其他有限责任公司,私营企业,批发和零售业,a3410def1c84cf359d5af69c67b61cbf,,    电气设备批发,1280000000000.0
100.0,3.0,1400000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,aaf2e07dd2f1aaf6a6ce8163fc74aa41,,    家具零售,1400000000000.0
500.0,3.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,bd68bcb68cdfa72a43e8b72014b82928,,    其他未列明零售业,1460000000000.0
300.0,6.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,0f65539d2905c9695fc10efb378620be,,    文具用品批发,1470000000000.0
100.0,3.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,科学研究和技术服务业,0c7a4b019bb5b0eaa66488e87b2c4a04,,  其他科技推广和应用服务业,1470000000000.0
300.0,1.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(非自然人投资或控股的法人独资),内资企业,建筑业,06f024b72c06d07f668dc76e2a770d73,,,1490000000000.0
51.0,8.0,1260000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,616497c98cee24d6db3abd3fc7e185db,,,1260000000000.0
300.0,5.0,1470000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,02db5da1bad401fc59345800804b74be,,    其他未列明商务服务业,1470000000000.0
200.0,2.0,1460000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,89efb2ca8115f15c0402f1354539901f,,    摩托车及零配件批发,1460000000000.0
50.0,5.0,1450000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,bda44803551c8258d97b80ecb369ce28,,  其他未列明建筑业,1450000000000.0
300.0,5.0,1480000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,b76715177b3e6fa4845edb8da3997afb,,,1480000000000.0
300.0,3.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,d0b7024375e82f4968137dd8dc060ecd,,,1440000000000.0
500.0,6.0,1410000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,aa11efa498e835dd16f2ff06ce458afa,,,1410000000000.0
0.0,3.0,1480000000000.0,,,在营（开业）企业,,有限责任公司分公司,私营企业,租赁和商务服务业,71d6ae1bcc2fa05129b8386ac7004af6,,    市场管理,1480000000000.0
100.0,5.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,e8b64f44f0f6e5ee4247db554bafa0af,,    建材批发  ,1430000000000.0
50.0,5.0,1500000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,信息传输、软件和信息技术服务业,bb9f5561e15078f21a4991f24f60b4cd,,,1500000000000.0
300.0,6.0,1420000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,房地产业,690a7927396214719ccc1798319891c0,,  物业管理,1420000000000.0
100.0,2.0,1300000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,dcda4ef3699898ee6be14f7c511cde4e,,,1300000000000.0
10.0,5.0,1270000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,37e21513a9372eb34f4e9e9691a5ba8c,,,1270000000000.0
100.0,2.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,文化、体育和娱乐业,4a7aaf03661f16adb19e147cc4c91374,,,1430000000000.0
200.0,5.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,ee0f2579b5cd81aad729464d964404ee,,    百货零售,1440000000000.0
50.0,2.0,1330000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,建筑业,11232ec482edc17ae49c1587994946e6,,,1330000000000.0
50.0,8.0,1060000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,43beed647ca3ba48406d50551371eee4,,    其他家庭用品批发,1060000000000.0
100.0,2.0,1490000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,批发和零售业,d47eff332806ea1150b3212213116174,,    服装批发,1490000000000.0
300.0,8.0,1430000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,c2c395160346abf60912c3fe206fd7b9,,    电气设备批发,1430000000000.0
201.0,2.0,1440000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,租赁和商务服务业,b36cf1c36121073d4e47cf79aedfb1f1,,    其他未列明商务服务业,1440000000000.0
200.0,8.0,1420000000000.0,,,在营（开业）企业,,有限责任公司(自然人独资),私营企业,住宿和餐饮业,e556a79ef1284435c68ef27fbf0644d5,,  正餐服务,1420000000000.0
300.0,6.0,1420000000000.0,,1530000000000.0,吊销企业,,有限责任公司(自然人投资或控股),私营企业,批发和零售业,13783b0d2fadc9101a50c434e6e6d52f,,    其他机械设备及电子产品批发,1420000000000.0
315.0,4.0,1370000000000.0,,,在营（开业）企业,,有限责任公司(自然人投资或控股),私营企业,制造业,5ac192ba04f1dc886aafe251820997f4,,    照明灯具制造,1370000000000.0
